i	dep_id	name	dev_stat	url	code_list	longitude	latitude
181165	10077542	"Carlson"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077542"	" AU "	-122.40915	40.52068
181166	10077563	"Union Forest Queen"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077563"	" CR "	-122.42527	41.05735
181241	10086613	"Dewey"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086613"	" AU "	-122.58111	41.42928
181356	10103280	"King Solomon Mines Co"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103280"	" AU MN "	-123.1739	41.18206
181357	10103290	"Stevens and Hughes"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103290"	" AU "	-123.0989	41.26567
181412	10111208	"Peach Buela A"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111208"	" CR "	-122.92249	40.28485
181463	10117237	"Harold"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117237"	" AU "	-122.75191	40.84905
181464	10117549	"Rattlesnake Creek Dredge"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117549"	" AU "	-122.88392	41.65064
181647	10141198	"Minneshasta"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141198"	" AU "	-122.44749	40.58345
181651	10141653	"Bucking Camp Deposits No. 1"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141653"	" MN "	-123.52722	40.16485
181652	10141702	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141702"	" AU "	-123.15392	40.84374
181842	10165197	"Cadillac"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165197"	" CR "	-122.9775	40.32765
181846	10165768	"Martinsville"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165768"	" AU "	-123.49173	40.86594
181850	10166204	"Kuntz Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166204"	" AU "	-122.94362	41.60734
181993	10183855	"Wilken Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10183855"	" AU "	-122.79081	41.30424
182039	10189564	"Donovan Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189564"	" AU "	-122.69641	41.31654
182041	10189662	"Windeler Placer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189662"	" AU "	-123.09692	41.29564
182047	10190192	"Meckel-Fields Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190192"	" AU "	-122.99531	40.80155
182051	10190329	"Ivy Gulch"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190329"	" AU "	-123.21582	40.74014
182053	10190445	"Strode"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190445"	" AU "	-122.68831	41.08124
182218	10213452	"Appletree"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213452"	" AU "	-123.20193	41.25734
182222	10214126	"M. P. Rose"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214126"	" AU AG "	-122.88171	41.12904
182223	10214286	"Packer Prospect"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214286"	" AU "	-122.95002	41.08174
182412	10237688	"Unnamed Property"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237688"	" CR "	-122.4617	41.06845
182414	10237872	"Rough and Frye"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237872"	" AU "	-123.54004	41.40263
182416	10238141	"Forest Queen"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238141"	" CR "	-122.4383	41.05155
182421	10238910	"Bonanza King"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238910"	" AU "	-122.62751	41.07375
182605	10262288	"Whiskey Hill"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262288"	" AU "	-122.5483	40.69095
182610	10262484	"Forks Placer"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262484"	" AU "	-123.32003	41.25594
182615	10263348	"Carrville Gold Co Dredge"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263348"	" AU "	-122.70081	41.06264
182813	10286453	"Lucky Boy"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286453"	" AU "	-122.4258	40.72205
182814	10286506	"Corrine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286506"	" AU "	-122.46359	40.58425
182818	10287378	"Unnamed Location"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287378"	" AU "	-122.96582	41.27234
182819	10287724	"Blue Lead"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287724"	" CR AU "	-122.90671	41.03174
183223	10030518	"Tom Hull"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030518"	" SDG "	-124.0542	40.91927
183247	10033674	"Black Hawk Claim"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033674"	" MN "	-123.13167	40.32374
183248	10033728	"Whiteman"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033728"	" MN "	-123.32528	40.43179
183249	10033843	"Horstman"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033843"	" AU "	-122.43803	40.55652
183255	10034452	"Lucky Boy"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034452"	" AU "	-122.41804	40.71874
183266	10035468	"Oom Paul"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035468"	" AU "	-122.9364	41.58484
183270	10035889	"True Fissure"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035889"	" AU "	-122.99917	40.88484
183565	10077778	"Hock Him Drift Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077778"	" AU "	-122.87529	41.65067
183726	10098556	"Little Ann and Mumsie A Chrome Mines"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10098556"	" CR "	-123.26611	40.51041
183759	10102965	"Colma Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10102965"	" CU "	-122.47527	40.75152
183764	10103252	"Sheba"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103252"	" AU CU "	-123.42308	41.72372
183805	10109220	"Unknown"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10109220"	" CR "	-123.7128	40.84095
183813	10110464	"French Gulch-Deadwood-Brown Bear"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110464"	" AU "	-122.71777	40.71652
183845	10115103	"Rancharia Road Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10115103"	" SDG "	-123.99504	40.87173
183866	10117364	"Highland"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117364"	" AU AG "	-123.33802	40.77544
184000	10134551	"Phoenix"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134551"	" AU AG "	-122.82111	41.12044
184035	10138936	"Essex Gravel Bar"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10138936"	" SDG "	-124.04804	40.90763
184040	10139545	"Niahole"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139545"	" AU "	-123.56613	41.25173
184057	10141103	"Carter Hydraulic Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141103"	" AU "	-123.53304	41.56513
184233	10165692	"Keystone"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165692"	" AU "	-123.15422	40.87264
184234	10165895	"Bouveayx Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165895"	" AU "	-122.83782	41.26374
184236	10166308	"No Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166308"	" AU "	-122.98861	40.72905
184402	10188052	"Reported Occurrences"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10188052"	" AU "	-123.53943	41.20623
184419	10189720	"Deadwood"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189720"	" AU AG "	-122.81302	41.73484
184426	10190556	"Beaudry"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190556"	" AU "	-122.82971	40.84045
184428	10190611	"Moore's Gravel Pit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190611"	" SDG "	-122.82612	41.35564
184599	10213487	"Black Bear"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213487"	" AU "	-122.99	40.37565
184601	10213676	"Oro Vista"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213676"	" AU "	-122.5	40.59425
184746	10231776	"Flower Gulch"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10231776"	" AU "	-123.09673	41.44264
184980	10262047	"Buzzard Hill Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262047"	" AU CU "	-123.42334	41.72263
184986	10262479	"Carlson"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262479"	" AU "	-122.40919	40.52065
184988	10262797	"Michigan Salmon"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262797"	" AU AG "	-123.30893	41.24874
184989	10262971	"Crystal Creek Mng Co"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262971"	" AU "	-122.76302	41.72154
184990	10262991	"Laurence Geroella"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262991"	" AU "	-122.83531	40.71765
184994	10263416	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263416"	" AU "	-122.83441	40.87735
184995	10263438	"Lucky Baldwin Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263438"	" AU "	-122.79302	41.31704
185579	10030545	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030545"	" AU "	-123.85836	41.33955
185580	10030562	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030562"	" AU "	-123.69086	41.16511
185581	10030593	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030593"	" AU "	-123.60437	41.20249
185606	10033831	"Giant Consolidated"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033831"	" CU "	-122.4836	40.70096
185607	10033941	"Solomon"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033941"	" CU "	-122.75389	41.31706
185611	10034408	"Edna B."	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034408"	" AU "	-122.47887	40.56457
185640	10038066	"Beegum Creek"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10038066"	" AU PGE_PT PGE_OS "	-122.85971	40.34624
185674	10043519	"Oak Ridge Occurrence"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043519"	" CR "	-123.37529	40.56678
185675	10043522	"Black Crow No. 1 and Black Crow No. 2 Claims."	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043522"	" CR "	-122.48499	41.15402
185926	10077597	"Mad Mule"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077597"	" AU "	-122.57999	40.67624
185928	10077775	"Dunnigan Placer"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10077775"	" AU "	-123.52225	41.41983
185990	10086637	"Cleaver"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086637"	" AU "	-123.08473	41.25512
185991	10086640	"Blue Jacket"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10086640"	" AU "	-122.70805	41.06706
186210	10117305	"Spring P M C"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117305"	" AU "	-122.89391	40.75405
186333	10135013	"Stockton Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10135013"	" AU "	-122.96362	41.57984
186375	10141388	"Porphyry Dike"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141388"	" AU "	-122.70891	41.32814
186378	10141723	"Trinity Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141723"	" HG "	-122.55221	41.13735
186379	10141921	"Cookhouse"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141921"	" AU AG "	-122.7369	40.75815
186501	10159459	"Bingham"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10159459"	" CR "	-122.84942	41.25424
186505	10159992	"West Branch Dredging Co"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10159992"	" AU "	-122.85422	41.71094
186524	10163217	"Black Creek Prospect"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10163217"	" MN "	-123.94694	40.76814
186540	10164821	"Tripp"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10164821"	" AU "	-122.6267	40.65205
186667	10183953	"Jacoby Creek Deposit"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10183953"	" LST_D "	-124.04034	40.82173
186691	10186940	"Rattlesnake"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10186940"	" CR "	-123.97585	41.69922
186718	10189343	"Unnamed Property"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189343"	" AU "	-122.41919	40.55235
186721	10190364	"Stewart Fork"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190364"	" W "	-122.87251	40.90905
186724	10190681	"Buck"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10190681"	" AU "	-122.85501	40.62925
186858	10207784	"Reading Bar"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207784"	" SDG "	-122.94891	40.64315
186888	10213847	"Nolap Gulch Placer and Lode Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213847"	" AU "	-122.89222	41.20764
186891	10214051	"Ruby and Pearl"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214051"	" AU "	-122.4508	41.17985
186894	10214280	"Jerusalem"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214280"	" AU "	-122.7525	40.55655
187062	10238314	"Three Point Buck"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238314"	" CR "	-122.9753	40.30375
187193	10256658	"Unnamed Location"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10256658"	" AU "	-122.86942	41.52314
187251	10263268	"Unnamed Location"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263268"	" AU "	-122.83802	41.29154
187254	10263371	"Great Dike"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263371"	" AG AU "	-122.95282	41.05264
187257	10263561	"Scott River Pit and Mill"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263561"	" SDG "	-122.84192	41.60954
187584	10304894	"Tolly Hill"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304894"	" AU "	-122.86641	40.85065
187872	10030522	"Unknown"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030522"	" AU "	-124.05071	41.24522
187873	10030581	"Bergin Placer Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030581"	" AU "	-123.6253	40.91956
187874	10030600	"Live Oak Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10030600"	" MN "	-123.54723	40.15096
187888	10033714	"Shell View No. 3 Deposit"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033714"	" MN "	-123.52055	40.11735
187894	10034367	"Atlantic"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034367"	" AU "	-122.57027	40.53457
187895	10034368	"Australia"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034368"	" AU "	-122.58221	40.60457
187896	10034396	"Clipper and Snyder Group"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034396"	" AU "	-122.48582	40.76179
187897	10034463	"Mount Pleasant"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034463"	" AU "	-122.45165	40.58652
187900	10035503	"Monarch"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10035503"	" AU "	-123.11334	41.25956
188430	10106545	"Mountain Boomer"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106545"	" AU "	-123.27029	41.06678
188463	10111183	"Last Chance"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10111183"	" AU "	-123.22919	41.22901
188509	10117161	"Brown Bear"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117161"	" AU "	-122.7303	40.72345
188513	10117822	"Big Creek"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117822"	" AU "	-123.09422	41.39764
188661	10139242	"Bear Ridge"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139242"	" MN "	-123.55692	40.34235
188675	10141153	"Unnamed Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141153"	" AU "	-122.42799	40.62205
188677	10141382	"Transocean Engineers"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141382"	" STN "	-122.80921	40.72175
188683	10141874	"Monague Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10141874"	" STN_C "	-122.49111	41.73294
189219	10214622	"Unnamed"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214622"	" AU "	-122.98001	40.77265
189411	10237488	"Elliot Diggings # 2"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237488"	" AU "	-123.49724	41.62263
189413	10237576	"Spardy"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237576"	" AU "	-122.45639	40.64405
189422	10238995	"Hale Creek Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10238995"	" CU "	-123.45672	40.36375
189617	10262874	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262874"	" AU "	-122.95941	40.97984
189619	10263095	"Anna Johnson"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263095"	" AU "	-123.09892	41.25954
189621	10263274	"Oswald"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10263274"	" AU AG "	-123.02111	40.86094
189783	10285337	"Ferris Mine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10285337"	" HG "	-123.56783	41.18703
189810	10286854	"Anavina"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10286854"	" AU "	-122.51999	40.52815
189815	10287512	"Clipper"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10287512"	" AU "	-123.05891	40.79624
190281	10033606	"Allen Prospect"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033606"	" MN "	-122.7914	41.67984
190283	10033822	"Dunn Bros."	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033822"	" CU "	-122.48471	40.62124
190284	10033936	"Richie"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10033936"	" CU "	-122.82806	41.25595
190296	10034363	"Al Toland"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034363"	" AU "	-122.56138	40.94902
190297	10034380	"Blackstone"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034380"	" AU "	-122.53666	40.58874
190298	10034430	"Green"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10034430"	" AU "	-122.70027	40.46846
190326	10038067	"Platina"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10038067"	" AU PGE_PT "	-122.89249	40.36013
190365	10043521	"Black Crane Claim"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10043521"	" CR "	-122.52555	41.15874
190822	10103033	"Mount Shasta"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103033"	" AU "	-122.52832	40.58402
190828	10103902	"Big Red Mountain Chrome Mines"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10103902"	" CR "	-123.87615	41.51844
190925	10116529	"Sacramento River"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116529"	" AU "	-122.4267	40.98655
190926	10116698	"Bandor"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10116698"	" AU "	-122.92282	41.49154
190933	10117844	"Golden Jubilee"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117844"	" AU "	-122.78391	41.09764
190934	10117896	"Unnamed"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10117896"	" AU "	-122.59861	41.02905
191101	10139575	"Little River"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10139575"	" AU PGE_PT "	-124.10925	41.01793
191269	10165676	"Modoc Gold Mines Inc"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165676"	" AU "	-122.76501	41.10204
191270	10165690	"Swede"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165690"	" AU "	-123.21333	41.30594
191271	10165711	"Evans and Bartlett"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10165711"	" AU AG "	-123.08051	40.74175
191274	10166006	"Humboldt"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166006"	" AU AG "	-122.87301	40.80405
191279	10166182	"Speciman"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166182"	" AU "	-122.86582	41.31234
191281	10166273	"Benjamin and Keno Bar"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10166273"	" AU "	-123.05781	40.73315
191443	10189705	"Adeline Rex"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189705"	" AU "	-122.84722	41.32704
191444	10189825	"Grover Ladd Claim"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10189825"	" HG "	-123.22002	41.11204
191634	10213498	"Paradise"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213498"	" AU CU "	-123.45724	41.69543
191638	10213838	"Grab"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10213838"	" CU S_P "	-122.5511	40.71235
191641	10214017	"Dark Gulch Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10214017"	" GEM "	-122.94442	41.21344
