i	dep_id	line	struct_type	struct	struct_text	inserted_by	insert_date	updated_by	update_date
11930	"60000018"	2	"R"	""	"COLORADO FRONT RANGE, THIRTYONE MILE MOUNTAIN VOLCANIC CENTER, ANTELOPE MOUNTAIN VOLCANIC CENTER, GUFFEY VOLCANIC CENTER"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
11931	"60000018"	1	"L"	""	"CURRANT CREEK FAULT ZONE AND RELATED NW-TRENDING FAULTS"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
11932	"10306180"	1	"R"	""	"Sand And Clay"	"woodruff"	"03-JUL-2003 15:08:41"	""	""
11933	"10003849"	1	"R"	""	"Ore Occur Around Domal Structure Of Tirodi Gneiss"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11934	"10003849"	1	"L"	""	"Isoclinally Folded Along E-W Axis"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11935	"10072945"	1	"R"	"FAULTS RELATED TO EMPLACEMENT OF DULUTH COMPLEX"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
11936	"10045334"	1	"R"	""	"Cinnabat Canyon Fault And Los Steers Fault"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11937	"10102215"	1	"L"	""	"Narrow Fault Zone"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11938	"10014559"	1	"R"	""	"Gunnison Uplift, San Juan Volcanic Field, West Elk Centers"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11939	"10014559"	1	"L"	""	"Gunnison Gold Belt, Iris Syncline, Unnamed Anticline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11940	"10011100"	1	"L"	""	"Fault Graben Evaporative Basin"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11941	"10090153"	1	"L"	""	"Fault Graben Evaporative Basin"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11942	"10013175"	1	"R"	""	"Thirty Nine Mile Volcanic Field, Currant Creek Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11943	"10013175"	1	"L"	""	"Echo Park Graben, Paleovalleys"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11944	"10039088"	1	"L"	""	"Part Of Kachkanar Brachysyncline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11945	"10024846"	1	"R"	""	"Magmatic Intrusions Into Geosynclinal Succession."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11946	"10080153"	1	"R"	""	"Ne-Sw Trend"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11947	"10080153"	1	"L"	""	"Fincastle Syncline;  Thrust Faults To North And South Of Mine"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11948	"10091741"	1	"R"	""	"Gentle W. Dip Of 30 Ft/Mi Or Less, Off Bend Arch"	"MRDS migration"	"29-OCT-02"	""	""
11949	"10089215"	1	"R"	""	"San Rafael Swell"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11950	"10089215"	1	"L"	""	"Periodic Folds"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11951	"10102578"	1	"L"	""	"The Grey Eagle Portion Of The Tom Reed Vein Is A Down-Faulted Segment, Displaced By The Mallory Fault.  The Mallory Fault, Strike N-Nw, Dip Steep Ne, Displacement Along Dip Is 500 Feet."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11952	"10024793"	1	"R"	""	"Contact Aureole Of Edev Granite Intrusion."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11953	"10101768"	1	"R"	""	"Wet Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11954	"10101768"	1	"L"	""	"Nw-Trending Shear Zones"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11955	"10306072"	1	"R"	""	"Limestone"	"woodruff"	"03-JUL-2003 15:08:40"	""	""
11956	"10094979"	1	"R"	""	"Fallamiento En Bloques"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11957	"10022655"	1	"R"	""	"Tobacco Root Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11958	"10022655"	1	"L"	""	"Nw-Trending Bismark Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11959	"10067648"	1	"R"	""	"Ne-Sw Trend, Columbia Syncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11960	"10072154"	1	"R"	""	"Homocline, Striking N, Dipping Steeply E, Complexly Faulted Graben"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11961	"10072154"	1	"L"	""	"Main Fault, Striking N, Dipping W"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11962	"10067266"	1	"R"	""	"Ne-Sw Trending Thrust Fault Systems"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11963	"10025771"	1	"L"	""	"Outcrops Of Conasauga Shale In Lead Mine Valley Along The Northeast Show Complex Folding And Some Faulting."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11964	"10082202"	1	"L"	""	"Observed Lineation In Rocks In This General Area Trend East-Southeast To South-Southwest"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11965	"10025098"	1	"R"	""	"Thrust Faulted And Overturned Johnson Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11966	"10025098"	1	"L"	""	"Thrust Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11967	"10105631"	1	"R"	""	"E Flank, Lemhi Rg Syncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11968	"10090031"	1	"L"	""	"Three Dikes Faulted With 10 To 50 Ft Displacement"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11969	"10306343"	1	"R"	""	"Limestone"	"woodruff"	"03-JUL-2003 15:08:41"	""	""
11970	"10011270"	1	"R"	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11971	"10011270"	1	"L"	""	"North East End Of The Star Mountain Range"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11972	"10017547"	1	"R"	""	"Denver Basin"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11973	"10017547"	1	"L"	""	"Denver Basin"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11974	"10072747"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
11975	"10072747"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
11976	"10025848"	1	"R"	""	"Northeast-Trending Strike Belts"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11977	"10105809"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
11978	"10105809"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
11979	"10306780"	1	"R"	""	"Shale And Slate"	"woodruff"	"28-OCT-2003 08:53:00"	""	""
11980	"10310627"	1	"R"	""	"Sonora Fault"	"Surveys and Analysis Project"	"07-SEP-2007 10:13:21"	"Schruben, Paul"	"01-SEP-2007 00:00:00"
11981	"10087534"	1	"L"	""	"Campbell Peak Anticline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11982	"10012078"	1	"R"	""	"Cedar Mtn. Thrust"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11983	"10012078"	1	"L"	""	"Located Very Close To Hastings Canyon Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11984	"10012077"	1	"L"	""	"Branch Of Hastings Canyon Fault Nearby"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11985	"10042099"	1	"R"	""	"Uinta Axis"	"MRDS migration"	"29-OCT-02"	""	""
11986	"10042099"	1	"L"	""	"Split Mt. Anticline"	"MRDS migration"	"29-OCT-02"	""	""
11987	"10025957"	1	"L"	""	"Pegmatite Is Concordant With The Foliation Of The Enclosing Country Rock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11988	"10025955"	1	"L"	""	"Pegmatite Is Concordant With The Foliation Of The Enclosing Country Rock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11989	"10289725"	4	"R"	"Wooley Valley Anticline"	""	"WBFERGUS"	"18-DEC-2008 08:23:32"	""	""
11990	"10289725"	3	"R"	"Snowdrift Anticline"	""	"WBFERGUS"	"18-DEC-2008 08:23:20"	""	""
11991	"10289725"	2	"R"	"Georgetown Syncline"	""	"WBFERGUS"	"18-DEC-2008 08:23:08"	""	""
11992	"10289725"	1	"R"	"Lanes Butte Syncline"	""	"WBFERGUS"	"18-DEC-2008 08:22:57"	""	""
11993	"10089183"	1	"R"	""	"Idaho Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11994	"10079889"	1	"R"	""	"Syncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11995	"10079889"	1	"L"	""	"Fracturing"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11996	"10027021"	1	"L"	""	"Northern Extent Of Lucky Cuss Fault Zone, Trends Nne At Shaft"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11997	"10104217"	1	"R"	""	"Deadwood Formation Has A Regional Dip Of About 10 Deg Ne"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
11998	"10041612"	1	"L"	""	"Fault Offsets Vein"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
11999	"10046794"	1	"L"	""	"Post-Mineral Movement Along Vein"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12000	"10069758"	1	"R"	""	"Cable Mountain Fault"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12001	"10069758"	1	"L"	""	"Cable Stock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12002	"60000313"	2	"R"	"FAULTING"	"NORTHERN BOUNDARY FAULT"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
12003	"10073314"	1	"L"	""	"Minor Fractures Trending N 65 Deg E"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12004	"10069762"	1	"R"	""	"Bearmouth Overthrust"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12005	"10069762"	1	"L"	""	"Clinton Stock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12006	"10048071"	1	"R"	""	"Foliation Trends N - S"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12007	"10015786"	1	"R"	""	"Beaver Dam Mts."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12008	"10087081"	1	"R"	""	"Pioche Mineral Belt"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12009	"10087081"	1	"L"	""	"Blue Ribbon Lineament"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12010	"10306782"	1	"R"	""	"Green And Red Slate"	"woodruff"	"28-OCT-2003 08:53:00"	""	""
12011	"10072573"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12012	"10072573"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12013	"10025592"	1	"R"	""	"Northeast-Trending, Powell River Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12014	"10010313"	1	"L"	""	"Located Near Dan Patch Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12015	"10025849"	1	"R"	""	"Northeast-Trending Strike Belts"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12016	"10027579"	1	"L"	""	"Schistosity Parallels Strike Of Veins"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12017	"10037076"	1	"R"	""	"Faults Strike Nnw, Dip Steeply And Are Followed By Mineral Bearing  Veins"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12018	"10037076"	1	"L"	""	"Minor Cross Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12019	"60000968"	2	"R"	""	"BREVARD BELT CROSSES COUNTY"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
12020	"10093820"	1	"R"	""	"Ne-Sw Trend, Smith River Allocthon"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12021	"10063515"	1	"L"	""	"Flexuring And Folding"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12022	"10027251"	1	"R"	""	"Foliation And Transposed Bedding In Metavolcanic Rocks Trends N-S To N15w"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12023	"10027251"	1	"L"	""	"Massive Sulfide Lenses Parallel Stratigraphic Units"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12024	"10310364"	1	"L"	""	"sheared contact zone"	"Surveys and Analysis Project"	"07-SEP-2007 10:13:00"	"Schruben, Paul"	"01-SEP-2007 00:00:00"
12025	"10094383"	1	"R"	""	"Northerly Trending Faults, Some Of Which Are Normal"	"MRDS migration"	"29-OCT-02"	""	""
12026	"10040408"	1	"R"	""	"Deseret Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12027	"10040408"	1	"L"	""	"North-Trending Anticline, Broad Canyon Reverse Fault, Unconformity Between Cambrian Units And Gardner Dolomite."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12028	"10021979"	1	"R"	""	"Wichita Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12029	"10021979"	1	"L"	""	"Mount Scott Granite Intrusion"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12030	"10013107"	1	"R"	""	"Front Range, Tarryall Mountains, Puma Hills"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12031	"10013107"	1	"L"	""	"Lake George Ring Dike Complex"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12032	"10070986"	1	"R"	""	"Idaho Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12033	"10070986"	1	"L"	""	"Dike Intrusion Of Acidic Rock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12034	"10087855"	1	"R"	""	"Front Range Uplift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12035	"10067266"	1	"L"	""	"Prospect Lies Approximately 1200 Feet North Of The Seven Springs Thrust Fault."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12036	"10027847"	1	"R"	""	"Prec Schistosity N30e, Lcret Veins, Fissures, Dikes Nw To Nnw Regionally"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12037	"10104080"	1	"L"	""	"Fault Zone"	"MRDS migration"	"29-OCT-02"	""	""
12038	"10073175"	1	"R"	""	"Hanover Fierro Stock, Santa Rita Stock"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12039	"10073175"	1	"L"	""	"The Groundhog Fault Strikes  N 30 To 50 E."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12040	"10045820"	1	"R"	""	"Golconda Thrust Plate"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12041	"10093499"	1	"R"	""	"Montezuma Fault"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12042	"10080002"	1	"R"	""	"Virgilina Synclinorium"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12043	"10080002"	1	"L"	""	"Schistosity Strikes Approximately Northeast And A Dip Of 80 Deg Se."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12044	"10026306"	1	"R"	""	"Northeast - Trending Brevard Fault Zone"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12045	"10033337"	1	"R"	""	"Ne Trending Folds And Faults"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12046	"10073145"	1	"R"	""	"Tintina Trench"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12047	"10073145"	1	"L"	""	"Nw Trending Faults, Anvil (Mt. Mye) Batholith"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12048	"10005670"	1	"L"	""	"Diques"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12049	"60000144"	1	"L"	""	"BEDS STRIKE NNW-SSE TO N-S, DIP 45-60 E"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
12050	"10049660"	1	"R"	""	"Prevalent N-S And N10w Striking Vertical Lineaments Shown On 1:250,000 Geologic Map"	"MRDS migration"	"29-OCT-02"	""	""
12051	"10014023"	1	"R"	""	"San Juan Volcanic Field"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12052	"10014023"	1	"L"	""	"Platoro Caldera, Summitville Caldera, Cornwall Fault, California Gulch Fault, Cornwall Block, Jasper Stock"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12053	"60000751"	2	"R"	""	"COASTAL BEACH, SOME FLUVIATILE"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
12054	"10043790"	1	"L"	""	"Breccia Zone"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12055	"10106699"	1	"R"	""	"Contact Aureole Of Jurassic Granite Cupola"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12056	"10106699"	1	"L"	""	"Paleozoic-Mesozoic-Cenozoic Orogenic Belt"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12057	"10046942"	1	"L"	""	"Major Bedding Fault"	"MRDS migration"	"29-OCT-02"	""	""
12058	"10089718"	1	"L"	""	"Fold"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12059	"10087633"	1	"R"	""	"Basin And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12060	"10025150"	1	"L"	""	"Pegmatite Concordant With Wall Rock Structure"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12061	"10072750"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12062	"10072750"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12063	"10080042"	1	"R"	""	"Blue Ridge Anticlinorium, Ne-Sw Trend"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12064	"10080042"	1	"L"	""	"Normal Fault About 1 Km Nne Of Area Trending S 40 Deg E."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12065	"10010092"	1	"L"	""	"Sims Mountain Fault;  Big River Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12066	"10012418"	1	"R"	""	"Sawatch Range, San Juan Volcanic Field, Rio Grande Rift"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12067	"10012418"	1	"L"	""	"Bonanza Caldera"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12068	"10055544"	1	"R"	""	"The Deadwood Formation Has A Regional Dip Of 10 Deg Ne"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12069	"10055544"	1	"L"	""	"Minor Faulting In Northeast Part.  Displacements A Few Inches To 9 Feet"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12070	"10044319"	1	"L"	""	"Minor Faults Offset Beds And Mineralized Zones."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12071	"60000745"	2	"R"	""	"BLACK SHALE FACIES"	"MRDS migration"	"30-SEP-2007 00:00:00"	""	""
12072	"10073065"	1	"R"	""	"St. Lawrence Geosyncline, Brunswick Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12073	"10073065"	1	"L"	""	"Broad Anticline, Minor Anticlines"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12074	"10072751"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12075	"10072751"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12076	"10005900"	1	"R"	""	"N10w Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12077	"10070474"	1	"L"	""	"Mineralization Associated With Rock Lake Fault"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12078	"10055164"	1	"L"	""	"North Striking Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12079	"10046746"	1	"L"	""	"Faults, Thrust Faults"	"MRDS migration"	"29-OCT-02"	""	""
12080	"10310068"	2	"L"	""	"Shear zone"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"	"Woodruff, Laurel G."	"02-APR-2004 00:00:00"
12081	"10055992"	1	"R"	""	"The Methow Gneiss Is A Tonalitic Gneiss Of Cretaceous Age That Has Been Metamorphosed To Amphibolite-Facies Grade (Bunning, 1990)."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12082	"10046463"	1	"L"	""	"Slickensides, Fault Zone?"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12083	"10037358"	1	"R"	""	"East Tilted Block, Overridden By Thrust Plates"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12084	"10037358"	1	"L"	""	"Slickensides, Faults ?"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12085	"10073431"	1	"R"	""	"Nw Trending Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12086	"10073431"	1	"L"	""	"Placer Creek Fault; Brecciation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12087	"10106209"	1	"R"	""	"Asymmetrical Syncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12088	"10088152"	1	"R"	""	"Paunsaugunt Plateau Bounded By The Sevier And Paunsaugunt Faults"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12089	"10088152"	1	"L"	""	"Normal Faults"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12090	"10002447"	1	"L"	""	"Foliation Of Schist And Phyllite Country Rock Strikes Nw, Dips 50 Degrees - 90 Degrees Ne"	"MRDS migration"	"29-OCT-02"	""	""
12091	"10088039"	1	"R"	""	"Uinta Basin Syncline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12092	"10088039"	1	"L"	""	"Hill Creek Anticline"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12093	"10015559"	1	"R"	""	"Kanab - Paunsaugunt Block Bounded By The Markagunt And Paunsaugunt Faults"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12094	"10072754"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12095	"10072754"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12096	"10072755"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12097	"10072755"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12098	"10104043"	1	"L"	""	"Shear Zone (N Trending, W Dipping)"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12099	"10111464"	1	"L"	""	"Vertical Fracture 300 Ft Sw Of Shaft, N15e, Cotting Vein At Depth; Slips"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12100	"10046198"	1	"L"	""	"Nw Trending Paleozoic Beds Dip 40-45w In This Area"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12101	"10087855"	1	"L"	""	"Thompson Canyon Fault, Mt Olympus Batholith, Ne-Trending Folds"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12102	"10108506"	1	"R"	""	"Boulder Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12103	"10072569"	5	"L"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12104	"10072569"	1	"R"	"Faults"	""	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"	"Woodruff, Laurel G."	"27-SEP-2006 00:00:00"
12105	"10092649"	1	"R"	""	"Uinta Mountains Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12106	"10071385"	1	"L"	""	"Hanover Laccolithic Domal Structure - All Beds Dip Away From Central Portion Of Uplift"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12107	"10097911"	1	"L"	""	"Barringer Fault. Deposit Localized Near Intersection Of Ne-Trending Fault Zones With N- And S-Trending Fractures."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12108	"10026062"	1	"R"	""	"Principal Zone Of Pegmatites Trends Northeast; Most Pegmatites Strike Northeast, But A Few Strike Northwest."	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12109	"10044991"	1	"R"	""	"Tight Se-Plunging Anticline"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12110	"10088291"	1	"R"	""	"West Flank Monument Upwarp"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12111	"10060304"	1	"L"	""	"Fracture Zone"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12112	"10031422"	1	"R"	""	"Warner Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12113	"10019306"	1	"R"	""	"Boulder Batholith"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12114	"10089191"	1	"L"	""	"Fault Zone Trending N 45 W; Brecciation"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12115	"10021934"	1	"R"	""	"Wichita Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12116	"10021934"	1	"L"	""	"Mt. Sheridan Gabbro Cut By A Diabase Dike"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12117	"10055547"	1	"L"	""	"Dikes And Sills"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12118	"10087570"	1	"L"	""	"Hardscrabble Fault Strikes N 30 E And Forms The Eastern Boundary Of A Large Limestone Inclusion In The Anchor Canyon Stock."	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12119	"10087729"	1	"R"	""	"Wet Mountains"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12120	"10087729"	1	"L"	""	"Nw-Trending Shear Zones"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
12121	"10087688"	1	"R"	""	"Basity And Range"	"MRDS migration"	"29-OCT-2002 10:12:04"	""	""
12122	"10087688"	1	"L"	""	"Fault, Fissures, Fractures And Folds"	"MRDS migration"	"29-OCT-2002 09:07:14"	""	""
