i	dep_id	rec	group_name	inserted_by	insert_date	updated_by	update_date
5569	"10132214"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5570	"10132215"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5571	"10132216"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5572	"10132217"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5573	"10132218"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5574	"10132219"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5575	"10132220"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5576	"10132221"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5577	"10132222"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5578	"10132223"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5579	"10132224"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5580	"10132225"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5581	"10132226"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5582	"10132227"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5583	"10132228"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5584	"10132230"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5585	"10132232"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5586	"10132233"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5587	"10132235"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5588	"10132236"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5589	"10132237"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5590	"10132238"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5591	"10132240"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5592	"10132241"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5593	"10132242"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5594	"10132243"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5595	"10132244"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5596	"10132245"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5597	"10132246"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5598	"10132247"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5599	"10132249"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5600	"10132250"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5601	"10132251"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5602	"10132252"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5603	"10132253"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5604	"10132254"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5605	"10132255"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5606	"10132257"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5607	"10132259"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5608	"10132261"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5609	"10132262"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5610	"10132264"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5611	"10132265"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5612	"10400778"	1	"WLCI"	"AWILSON"	"2013-03-22"	""	""
5613	"10132266"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5614	"10132267"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5615	"10132268"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5616	"10132269"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5617	"10132270"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5618	"10132272"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5619	"10132273"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5620	"10132274"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5621	"10132275"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5622	"10132276"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5623	"10132278"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5624	"10132279"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5625	"10132283"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5626	"10132285"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5627	"10132286"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5628	"10132287"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5629	"10132289"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5630	"10132290"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5631	"10132291"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5632	"10132292"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5633	"10132294"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5634	"10132296"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5635	"10132297"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5636	"10132298"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5637	"10132299"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5638	"10132300"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5639	"10132301"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5640	"10132305"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5641	"10132306"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5642	"10132309"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5643	"10132311"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5644	"10132312"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5645	"10132313"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5646	"10132314"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5647	"10132315"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5648	"10132316"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5649	"10132317"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5650	"10132318"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5651	"10132319"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5652	"10132320"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5653	"10132321"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5654	"10132322"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5655	"10132324"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5656	"10132325"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5657	"10132328"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5658	"10132329"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5659	"10132331"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5660	"10132332"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5661	"10132333"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5662	"10132334"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5663	"10132335"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5664	"10132337"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5665	"10132341"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5666	"10132342"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5667	"10132343"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5668	"10132344"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5669	"10132345"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5670	"10132348"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5671	"10132349"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5672	"10132350"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5673	"10132351"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5674	"10132352"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5675	"10132354"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5676	"10132355"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5677	"10132356"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5678	"10132358"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5679	"10132359"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5680	"10132360"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5681	"10132361"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5682	"10132362"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5683	"10132363"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5684	"10132364"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5685	"10132365"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5686	"10132367"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5687	"10132368"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5688	"10132369"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5689	"10132370"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5690	"10132371"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5691	"10132374"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5692	"10132375"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5693	"10132376"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5694	"10132377"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5695	"10132378"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5696	"10132379"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5697	"10132380"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5698	"10132381"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5699	"10132382"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5700	"10132383"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5701	"10400779"	3	"WLCI"	"AWILSON"	"2013-08-21"	""	""
5702	"10132384"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5703	"10132385"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5704	"10132386"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5705	"10132387"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5706	"10132388"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5707	"10132389"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5708	"10132390"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5709	"10132391"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5710	"10132392"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5711	"10132394"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5712	"10132395"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5713	"10132396"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5714	"10132397"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5715	"10132398"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5716	"10132399"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5717	"10132400"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5718	"10132401"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5719	"10132402"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5720	"10132403"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5721	"10132404"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5722	"10132405"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5723	"10132406"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5724	"10132407"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5725	"10132408"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5726	"10132409"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5727	"10132410"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5728	"10132411"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5729	"10132412"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5730	"10132413"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5731	"10132414"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5732	"10132415"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5733	"10132417"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5734	"10132418"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5735	"10132419"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5736	"10132420"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5737	"10132421"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5738	"10132423"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5739	"10132424"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5740	"10132425"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5741	"10132426"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5742	"10132427"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5743	"10132428"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5744	"10132429"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5745	"10132430"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5746	"10132431"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5747	"10132432"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5748	"10132433"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5749	"10132434"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5750	"10132435"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5751	"10132436"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5752	"10132437"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5753	"10132439"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5754	"10132440"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5755	"10132441"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5756	"10132442"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5757	"10132443"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5758	"10132444"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5759	"10132445"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5760	"10132446"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5761	"10132448"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5762	"10132449"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5763	"10132450"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5764	"10132452"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5765	"10132453"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5766	"10132454"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5767	"10132455"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5768	"10132456"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5769	"10132457"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5770	"10132458"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5771	"10132459"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5772	"10132460"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5773	"10132461"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5774	"10132462"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5775	"10132464"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5776	"10132465"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5777	"10132466"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5778	"10132467"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5779	"10132469"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5780	"10132470"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5781	"10132471"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5782	"10132472"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5783	"10132473"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5784	"10132474"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5785	"10132475"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5786	"10132476"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5787	"10132477"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5788	"10132478"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5789	"10132479"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5790	"10400779"	1	"WLCI"	"AWILSON"	"2013-03-22"	""	""
5791	"10132480"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5792	"10132481"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5793	"10132482"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5794	"10132483"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5795	"10132484"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5796	"10132486"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5797	"10132487"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5798	"10132488"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5799	"10132489"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5800	"10132490"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5801	"10132491"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5802	"10132492"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5803	"10132493"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5804	"10132494"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5805	"10132495"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5806	"10132497"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5807	"10132499"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5808	"10132500"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5809	"10132501"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5810	"10132503"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5811	"10132504"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5812	"10132505"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5813	"10132506"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5814	"10132507"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5815	"10132509"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5816	"10132510"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5817	"10132511"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5818	"10132513"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5819	"10132514"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5820	"10132515"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5821	"10132516"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5822	"10132517"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5823	"10132518"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5824	"10132519"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5825	"10132520"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5826	"10132521"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5827	"10132522"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5828	"10132523"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5829	"10132525"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5830	"10132526"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5831	"10132528"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5832	"10132529"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5833	"10132530"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5834	"10132531"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5835	"10132532"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5836	"10132533"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5837	"10132535"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5838	"10132536"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5839	"10132538"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5840	"10132539"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5841	"10132541"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5842	"10132542"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5843	"10132543"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5844	"10132544"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5845	"10132546"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5846	"10132547"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
5847	"10132550"	1	"Surveys and Analysis Project"	"PSCHRUBE"	"09-MAY-11"	""	""
